taxonomy,,,,,,
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,lobatum
Fungi,Ascomycota,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,bavaricum
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,Geraniales,Geraniaceae,Pelargonium,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Dorylaimea,Dorylaimida,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,mucilaginum
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,bavaricum
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Fungi,Glomeromycota,Glomeromycetes,NA,NA,NA,NA
Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,aurea
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,aseptatophorus
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Arthropoda,Insecta,NA,NA,NA,NA
Fungi,Ascomycota,Lecanoromycetes,Lecanoromycetes_ord_Incertae_sedis,Lecanoromycetes_fam_Incertae_sedis,Deltopyxis,triangulispora
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
Alveolata,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Eurotiomycetes,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Botryochloridaceae,Chlorellidium,tetrabotrys
Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Orbilia,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,americae-meridionalis
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Leohumicola,verrucosa
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Viridiplantae,Marchantiophyta,Jungermanniopsida,Lophoziales,Scapaniaceae,Scapania,koponenii
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,Entorrhizomycota,Entorrhizomycetes,Entorrhizales,Entorrhizaceae,Entorrhiza,cypericola
Fungi,Ascomycota,Lecanoromycetes,Lecanorales,NA,NA,NA
Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,Alphamycetaceae,Betamyces,americae-meridionalis
Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,pupula
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,NA,NA
Fungi,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae,Moesziomyces,antarcticus
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,Glomeromycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,pupula
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
Stramenopila,Ochrophyta,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Filobasidiaceae,Filobasidium,NA
Metazoa,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Chrysozyma,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Metazoa,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Eustigmatophyceae,Eustigmatales,Eustigmataceae,Vischeria,helvetica
Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA
Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,Pseudohyphozyma,hydrangeae
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,Thalassiosirales,Thalassiosiraceae,Minidiscus,variabilis
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,NA,NA,NA
Metazoa,Chordata,Actinopterygii,Pleuronectiformes,Bothidae,Crossorhombus,kobensis
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Dothideales,Dothideaceae,Scleroconidioma,sphagnicola
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Metazoa,Arthropoda,Insecta,Orthoptera,Acrididae,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Septoriella,phragmitis
NA,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,Asterales,Asteraceae,Dimorphotheca,sinuata
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,NA,NA,NA
Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Helicodictyaceae,Rhexinema,sancta-tomeum
Stramenopila,Ochrophyta,Bacillariophyceae,Naviculales,Sellaphoraceae,Sellaphora,pupula
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Glomeromycota,Glomeromycetes,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,Plasmopara,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Microglena,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiales_fam_Incertae_sedis,Triposporium,cycadicola
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Lobosporangium,transversale
Metazoa,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,NA
Metazoa,Nematoda,Chromadorea,Rhabditida,NA,NA,NA
Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Chloromonas,arctica
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,Asterales,Asteraceae,Dimorphotheca,sinuata
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Chlamydomonadales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Pannoparmelia,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Alveolata,Dinophyta,Dinophyceae,Peridiniales,Pfiesteriaceae,Chimonodinium,lomnickii
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,Helotiales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Urotrichidae,Urotricha,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Dictyosphaerium,ehrenbergianum
Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,Peronospora,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,Peronospora,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,NA,NA,NA
Viridiplantae,Chlorophyta,Ulvophyceae,Ulotrichales,Helicodictyaceae,Rhexinema,sancta-tomeum
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
Fungi,Ascomycota,Dothideomycetes,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,bavaricum
Viridiplantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolales_fam_Incertae_sedis,Elliptochloris,marina
Fungi,Basidiomycota,Microbotryomycetes,Microbotryomycetes_ord_Incertae_sedis,Chrysozymaceae,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,Polyporales,Ganodermataceae,Ganoderma,lobatum
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,Spirurida,Gongylonematidae,Gongylonema,pulchrum
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
NA,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Stramenopila,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricostilbomycetes,Agaricostilbales,Ruineniaceae,Ruinenia,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,Eudicotyledonae,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Microglena,reginae
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
Metazoa,Arthropoda,Insecta,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,vespertilionis
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,Pleurochloris,meiringensis
Stramenopila,Oomycota,Oomycetes,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Agaricomycetes,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,Basidiomycota,Tremellomycetes,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,NA,NA,NA,NA
Fungi,Chytridiomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Bacillariophyceae,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Pleurochloridaceae,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Cnidaria_phy_Incertae_sedis,Anthozoa,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Stramenopila,Oomycota,Oomycetes,Peronosporales,Peronosporaceae,Peronospora,trigonellae
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Anthophyta,NA,NA,NA,NA,NA
Alveolata,Ciliophora,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,Colepidae,Coleps,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
Alveolata,NA,NA,NA,NA,NA,NA
Fungi,Mucoromycota,Mucoromycetes,Mucorales,Mucoraceae,Mucor,lilianae
Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,NA,NA,NA,NA,NA
Alveolata,Ciliophora,Prostomatea,Prorodontida,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,NA,NA,NA,NA,NA,NA
Metazoa,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Metazoa,Nematoda,Chromadorea,Spirurida,Gongylonematidae,Gongylonema,NA
NA,NA,NA,NA,NA,NA,NA
Stramenopila,Ochrophyta,Xanthophyceae,Mischococcales,Botryochloridaceae,Chlorellidium,tetrabotrys
Metazoa,NA,NA,NA,NA,NA,NA
Fungi,NA,NA,NA,NA,NA,NA
Fungi,Ascomycota,NA,NA,NA,NA,NA
Alveolata,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Chlorophyta,Chlorophyceae,Volvocales,Chlamydomonadaceae,Microglena,NA
Stramenopila,Ochrophyta,Chrysophyceae,Chromulinales,Dinobryaceae,Dinobryon,NA
NA,NA,NA,NA,NA,NA,NA
Viridiplantae,Marchantiophyta,Jungermanniopsida,NA,NA,NA,NA
Fungi,Ascomycota,Leotiomycetes,NA,NA,NA,NA
